DC_DIST,SECTOR,DISPATCH_DATE,DISPATCH_TIME,LOCATION_BLOCK,UCR_GENERAL,OBJ_ID,TEXT_GENERAL_CODE,POINT_X,POINT_Y
14,2,2010-05-05,12:15:00,300 BLOCK E WALNUT LN,100,1,Homicide - Criminal,-75.17462325,40.0448324
14,1,2010-06-04,00:14:00,400 BLOCK E SHARPNACK ST,100,1,Homicide - Criminal,-75.1771394,40.05583928
14,2,2010-06-06,01:50:00,CHEW AV / E WOODLAWN ST,100,1,Homicide - Criminal,-75.16374122,40.04481081
14,1,2010-06-11,21:36:00,6900 BLOCK N 19TH ST,100,1,Homicide - Criminal,-75.14812315,40.06110647
14,2,2010-06-12,19:23:00,500 BLOCK E ASHMEAD ST,100,1,Homicide - Criminal,-75.16061327,40.03742157
14,1,2010-06-19,00:30:00,7500 BLOCK RUGBY ST,100,1,Homicide - Criminal,-75.16330799,40.06672148
14,1,2010-08-18,15:49:00,7900 BLOCK PICKERING AVE,100,1,Homicide - Criminal,-75.1623756,40.07471169
14,2,2010-09-18,16:16:00,0 BLOCK COLLOM ST,100,1,Homicide - Criminal ,-75.16519466,40.03156461
14,1,2010-09-18,22:01:00,CORNELIUS ST  / HOMER ST,100,1,Homicide - Justifiable ,-75.15838024,40.05644462
14,2,2010-10-12,20:49:00,6700 BLOCK CHEW AVE,100,1,Homicide - Gross Negligence,-75.18308987,40.05665747
14,1,2010-10-25,09:34:00,5800 BLOCK STOCKTON RD,100,1,Homicide - Criminal,-75.15973397,40.05239195
14,1,2010-11-17,00:05:00,2400 BLOCK 76TH AVE,100,1,Homicide - Criminal,-75.15726372,40.06999991
14,2,2010-12-13,03:29:00,0 BLOCK COLLOM ST,100,1,Homicide - Justifiable ,-75.16484043,40.03176926
14,1,2010-12-17,20:31:00,BOYER ST  / E WOODLAWN ST,100,1,Homicide - Criminal,-75.16208619,40.0464255
14,2,2010-12-24,18:08:00,6300 BLOCK CHEW AVE,100,1,Homicide - Criminal,-75.17351009,40.05077275
14,1,2010-12-25,04:03:00,5800 BLOCK STOCKTON RD,100,1,Homicide - Criminal,-75.16095028,40.05313606
15,1,2010-02-15,20:21:00,1100 BLOCK OVERINGTON ST,100,1,Homicide - Criminal,-75.09050832,40.01935712
15,1,2010-02-28,19:18:00,4300 BLOCK TORRESDALE AVE,100,1,Homicide - Gross Negligence,-75.08376538,40.00856165
15,1,2010-03-07,05:28:00,4200 BLOCK TORRESDALE AVE,100,1,Homicide - Gross Negligence,-75.08616995,40.00746637
15,1,2010-03-13,04:59:00,CASTOR AV  / ADAMS AV,100,1,Homicide - Gross Negligence,-75.09415455,40.02191984
15,2,2010-04-07,02:06:00,4700 BLOCK DEVEREAUX AVE VEREAUX AVE,100,1,Homicide - Criminal,-75.05571984,40.01946755
15,3,2010-04-28,20:01:00,4800 BLOCK LONGSHORE AVE,100,1,Homicide - Criminal ,-75.0418245,40.02398081
15,1,2010-05-02,02:09:00,4900 BLOCK N PENN ST,100,1,Homicide - Criminal,-75.0826007,40.02062621
15,1,2010-05-05,01:36:00,4700 BLOCK EDMUND ST,100,1,Homicide - Criminal ,-75.07573214,40.01075438
15,2,2010-05-28,22:56:00,4800 BLOCK DEVEREAUX AVE,100,1,Homicide - Criminal,-75.05485166,40.01848119
15,2,2010-06-12,18:25:00,6100 BLOCK TACONY ST,100,1,Homicide - Gross Negligence,-75.05346769,40.01501735
15,2,2010-06-13,03:58:00,6100 BLOCK COTTAGE ST,100,1,Homicide - Criminal ,-75.05972955,40.0220029
15,1,2010-07-11,00:25:00,ADAMS AV  / TORRESDALE AV,100,1,Homicide - Gross Negligence,-75.08821157,40.00662747
15,3,2010-07-11,20:15:00,6700 BLOCK NEW STATE RD,100,1,Homicide - Gross Negligence,-75.04218614,40.02015638
15,2,2010-07-14,01:09:00,6000 BLOCK FRANKFORD AVE,100,1,Homicide - Gross Negligence,-75.06699225,40.02675787
15,1,2010-07-24,19:33:00,WOMRATH ST  / N PENN ST,100,1,Homicide - Criminal,-75.09213446,40.0103011
15,3,2010-07-31,22:22:00,TORRESDALE AV  / DECATUR ST,100,1,Homicide - Gross Negligence,-75.02628819,40.03471567
15,1,2010-08-01,01:17:00,4600 BLOCK LEIPER ST,100,1,Homicide - Criminal,-75.08629957,40.01788136
15,1,2010-08-01,09:51:00,4600 BLOCK LEIPER ST,100,1,Homicide - Criminal,-75.08629957,40.01788136
15,1,2010-09-05,00:50:00,1900 BLOCK HARRISON ST,100,1,Homicide - Criminal,-75.07599789,40.01617214
15,1,2010-09-09,10:37:00,4700 BLOCK LEIPER ST,100,1,Homicide - Criminal ,-75.08596848,40.01822247
15,1,2010-09-10,02:14:00,4700 BLOCK HAWTHORNE ST,100,1,Homicide - Criminal,-75.08011298,40.01504478
15,1,2010-09-22,23:50:00,1500 BLOCK CHURCH ST,100,1,Homicide - Criminal,-75.08940039,40.0112967
15,1,2010-09-23,22:16:00,5100 BLOCK CHARLES ST,100,1,Homicide - Justifiable ,-75.07352934,40.01947996
15,1,2010-09-26,23:43:00,4800 BLOCK TACKAWANNA ST,100,1,Homicide - Criminal,-75.07650862,40.01573521
15,1,2010-10-31,02:14:00,1600 BLOCK PRATT ST,100,1,Homicide - Criminal,-75.07818096,40.02231897
15,2,2010-12-08,11:06:00,2100 BLOCK E CHELTENHAM AVE,100,1,Homicide - Gross Negligence,-75.06297665,40.01500311
15,2,2010-12-30,01:34:00,TULIP ST  / LEVICK ST,100,1,Homicide - Gross Negligence,-75.05000492,40.01952047
16,2,2010-01-20,22:02:00,4100 BLOCK ASPEN ST,100,1,Homicide - Criminal,-75.20569022,39.96608197
16,1,2010-03-24,17:35:00,3800 BLOCK LANCASTER AV,100,1,Homicide - Criminal ,-75.1968074,39.96027158
16,1,2010-04-12,05:01:00,700 BLOCK N DEKALB ST,100,1,Homicide - Criminal,-75.1972598,39.96687596
16,2,2010-04-20,22:43:00,5000 BLOCK HOOPES ST,100,1,Homicide - Criminal,-75.22148589,39.96784628
16,1,2010-04-27,23:48:00,3900 BLOCK FOLSOM ST,100,1,Homicide - Criminal,-75.20097143,39.96702544
16,1,2010-06-30,16:23:00,STATE ST  / POWELTON AV,100,1,Homicide - Gross Negligence,-75.20049832,39.95929761
16,1,2010-07-04,23:42:00,N 35TH ST  / SPRING GARDEN ST,100,1,Homicide - Criminal,-75.19284843,39.962779
16,1,2010-07-24,01:12:00,MARTIN LUTHER KING DR  / SWEET BRIAR DR,100,1,Homicide - Gross Negligence,-75.19823702,39.97728007
16,2,2010-08-28,18:27:00,LANCASTER AV  / WYALUSING AV,100,1,Homicide - Gross Negligence,-75.21499196,39.97096413
16,1,2010-09-09,21:21:00,4100 BLOCK PARKSIDE AVE,100,1,Homicide - Criminal,-75.20666125,39.97522231
16,2,2010-09-20,14:58:00,5100 BLOCK HAVERFORD AVE,100,1,Homicide - Criminal,-75.22354361,39.96465896
16,1,2010-10-28,15:06:00,SCHUYLKILL EXP RAMP A  / W ROOSEVELT BL,100,1,Homicide - Gross Negligence,-75.19350141,40.00670237
16,2,2010-12-23,05:46:00,100 BLOCK N 49TH ST,100,1,Homicide - Criminal ,-75.21951382,39.96174664
17,1,2010-01-12,18:50:00,900 BLOCK S 16TH ST,100,1,Homicide - Criminal ,-75.16967089,39.93963332
17,2,2010-01-22,20:08:00,1400 BLOCK S 32ND ST,100,1,Homicide - Criminal,-75.19719616,39.93608212
17,1,2010-01-24,01:33:00,1400 BLOCK ELLSWORTH ST,100,1,Homicide - Criminal,-75.16750629,39.93677882
17,2,2010-04-23,01:26:00,1300 BLOCK S 29TH ST,100,1,Homicide - Criminal,-75.19234917,39.93611367
17,1,2010-05-06,20:57:00,2300 BLOCK ELLSWORTH ST,100,1,Homicide - Criminal,-75.18294802,39.93881062
17,1,2010-05-14,18:25:00,2200 BLOCK CATHARINE ST,100,1,Homicide - Criminal,-75.17978694,39.9425508
17,3,2010-05-24,22:30:00,1200 BLOCK S BUCKNELL ST,100,1,Homicide - Criminal,-75.18306963,39.93732513
17,3,2010-06-03,03:18:00,1200 BLOCK S 21ST ST,100,1,Homicide - Criminal ,-75.17886765,39.9361315
17,3,2010-07-03,01:41:00,2300 BLOCK WATKINS ST,100,1,Homicide - Criminal,-75.18497018,39.93088744
17,2,2010-07-11,01:31:00,1400 BLOCK S MARSTON ST,100,1,Homicide - Criminal,-75.19019378,39.93554785
17,2,2010-08-05,13:31:00,1600 BLOCK S  BAILEY ST,100,1,Homicide - Criminal,-75.18873447,39.9330704
17,2,2010-08-13,05:23:00,1600 BLOCK S NEWKIRK ST,100,1,Homicide - Justifiable ,-75.19188647,39.93333205
17,3,2010-08-24,15:44:00,1400 BLOCK S 20TH ST,100,1,Homicide - Criminal,-75.17745621,39.93358589
17,3,2010-09-03,01:17:00,2400 BLOCK REED ST,100,1,Homicide - Criminal,-75.1842132,39.93500393
17,1,2010-09-25,22:15:00,1400 BLOCK FEDERAL ST,100,1,Homicide - Criminal,-75.16850143,39.93594759
17,3,2010-09-29,10:45:00,2300 BLOCK FERNON ST,100,1,Homicide - Criminal,-75.1845936,39.93210008
17,3,2010-10-11,21:31:00,1800 BLOCK MANTON ST,100,1,Homicide - Criminal ,-75.17387514,39.93635079
17,3,2010-10-13,02:34:00,1900 BLOCK REED ST,100,1,Homicide - Criminal,-75.17661849,39.93410945
18,2,2010-01-19,00:56:00,5500 BLOCK CATHARINE ST,100,1,Homicide - Criminal,-75.23509702,39.94999676
18,1,2010-02-09,01:30:00,700 BLOCK COBBS CREEK PKWY,100,1,Homicide - Criminal,-75.24900913,39.95165933
18,1,2010-03-13,00:10:00,S 61ST ST  / LUDLOW ST,100,1,Homicide - Criminal,-75.24289995,39.96144175
18,1,2010-03-17,01:41:00,100 BLOCK S COBBS CREEK PKWY,100,1,Homicide - Criminal,-75.24724002,39.96013135
18,1,2010-03-17,04:41:00,100 BLOCK COBBS CREEK PKWY,100,1,Homicide - Criminal,-75.2473004,39.95985393
18,2,2010-03-30,22:07:00,5500 BLOCK WALNUT ST,100,1,Homicide - Criminal ,-75.23334641,39.95797819
18,2,2010-04-29,21:40:00,S 56TH ST  / WALNUT ST,100,1,Homicide - Gross Negligence,-75.23349398,39.95795407
18,1,2010-06-09,23:09:00,0 BLOCK S SALFORD ST,100,1,Homicide - Criminal ,-75.24019591,39.96077582
18,2,2010-07-09,01:33:00,5600 BLOCK CEDAR AV,100,1,Homicide - Criminal,-75.23640143,39.95169015
18,2,2010-07-11,13:41:00,N 52ND ST  / MARKET ST,100,1,Homicide - Criminal,-75.22486985,39.96001482
18,1,2010-08-14,01:14:00,5700 BLOCK RODMAN ST,100,1,Homicide - Criminal,-75.23679454,39.95230448
18,1,2010-08-25,02:51:00,5800 BLOCK RODMAN ST,100,1,Homicide - Criminal,-75.24058665,39.95278704
18,1,2010-09-16,10:51:00,5900 BLOCK PINE ST,100,1,Homicide - Criminal,-75.24169686,39.95541174
18,1,2010-09-26,18:23:00,6200 BLOCK SPRUCE ST,100,1,Homicide - Gross Negligence,-75.24588163,39.95701559
18,3,2010-11-21,02:57:00,S 40TH ST  / LOCUST ST,100,1,Homicide - Justifiable ,-75.20282981,39.95297931
18,2,2010-12-19,20:38:00,S 54TH ST  / LOCUST ST,100,1,Homicide - Criminal,-75.22952692,39.95628923
18,2,2010-12-31,19:19:00,5600 BLOCK WALNUT ST,100,1,Homicide - Justifiable ,-75.23352344,39.95791507
19,2,2010-01-19,00:47:00,5600 BLOCK APPLETREE ST,100,1,Homicide - Justifiable ,-75.23368138,39.96315494
19,1,2010-02-17,17:55:00,900 BLOCK N 63RD ST 1ST FL,100,1,Homicide - Criminal,-75.24628189,39.97900589
19,1,2010-02-17,20:41:00,1600 BLOCK N  52ND ST,100,1,Homicide - Criminal ,-75.2252941,39.97962049
19,2,2010-03-13,23:17:00,1800 BLOCK GEORGES LN,100,1,Homicide - Criminal,-75.22963892,39.98509131
19,2,2010-04-23,06:39:00,5700 BLOCK LANSDOWNE AVE,100,1,Homicide - Criminal,-75.23628999,39.9764097
19,2,2010-05-05,21:19:00,1800 BLOCK N 54TH ST,100,1,Homicide - Gross Negligence,-75.23084264,39.9825638
19,2,2010-05-17,01:20:00,N 59TH ST  / LANSDOWNE AV,100,1,Homicide - Criminal,-75.23857249,39.9761106
19,3,2010-05-28,16:01:00,N 52ND ST  / AVENUE OF THE REPUBLIC,100,1,Homicide - Gross Negligence,-75.22374851,39.98203369
19,2,2010-06-22,15:12:00,1400 BLOCK N EDGEWOOD ST,100,1,Homicide - Criminal,-75.24049142,39.9727299
19,2,2010-07-10,02:33:00,600 BLOCK N 53RD ST,100,1,Homicide - Criminal,-75.22693264,39.96937373
19,1,2010-07-22,12:28:00,6500 BLOCK LEBANON AVE,100,1,Homicide - Criminal,-75.25155721,39.97734181
19,2,2010-07-24,19:04:00,300 BLOCK N EDGEWOOD ST,100,1,Homicide - Criminal,-75.24063895,39.96714157
19,2,2010-07-29,19:09:00,500 BLOCK N WANAMAKER ST,100,1,Homicide - Criminal ,-75.23614115,39.96964196
19,2,2010-09-01,00:04:00,5100 BLOCK W THOMPSON ST,100,1,Homicide - Criminal,-75.22398076,39.97316539
19,3,2010-09-04,19:09:00,N 52ND ST  / JEFFERSON ST,100,1,Homicide - Gross Negligence,-75.22537178,39.97944916
19,1,2010-10-01,23:01:00,2300 BLOCK N 58TH ST,100,1,Homicide - Criminal,-75.23991297,39.98930522
19,3,2010-10-23,17:44:00,N 54TH ST  / CITY AV,100,1,Homicide - Gross Negligence,-75.23528792,39.99709737
19,3,2010-11-05,08:47:00,2300 BLOCK N 50TH ST,100,1,Homicide - Criminal ,-75.22684662,39.9965099
19,3,2010-11-14,03:19:00,5100 BLOCK PARKSIDE AVE,100,1,Homicide - Criminal,-75.2227237,39.98118429
19,2,2010-12-07,23:16:00,1300 BLOCK N 61ST ST,100,1,Homicide - Criminal,-75.24107783,39.97156602
19,2,2010-12-22,20:52:00,N MILLICK ST  / ARCH ST,100,1,Homicide - Criminal,-75.24166899,39.96369765
22,1,2010-01-07,18:31:00,1300 BLOCK W CUMBERLAND ST,100,1,Homicide - Criminal,-75.15310833,39.99054889
22,2,2010-01-24,04:40:00,1800 BLOCK N TANEY ST,100,1,Homicide - Criminal,-75.17788598,39.98300947
22,2,2010-02-11,10:51:00,2600 BLOCK RIDGE AVE,100,1,Homicide - Criminal,-75.17729477,39.98420887
22,4,2010-02-11,20:35:00,2500 BLOCK CECIL B MOORE AVE,100,1,Homicide - Criminal,-75.17659904,39.9811563
22,4,2010-03-09,18:31:00,2300 BLOCK W JEFFERSON ST,100,1,Homicide - Criminal,-75.17314448,39.97771122
22,2,2010-03-22,17:36:00,2700 BLOCK W DAUPHIN ST,100,1,Homicide - Criminal,-75.17691969,39.99055481
22,2,2010-03-22,20:55:00,2600 BLOCK N 29TH ST,100,1,Homicide - Criminal,-75.17889478,39.99586305
22,2,2010-03-25,14:54:00,2000 BLOCK N 24TH ST,100,1,Homicide - Criminal,-75.17302199,39.98545591
22,4,2010-03-26,00:29:00,1700 BLOCK N STILLMAN ST,100,1,Homicide - Criminal ,-75.17608116,39.98156708
22,1,2010-03-27,19:40:00,2000 BLOCK N LAMBERT ST,100,1,Homicide - Gross Negligence,-75.16769347,39.98465356
22,4,2010-03-28,23:07:00,1400 BLOCK N 23RD ST,100,1,Homicide - Criminal,-75.17337522,39.97686604
22,1,2010-04-12,21:32:00,1800 BLOCK N WOODSTOCK ST,100,1,Homicide - Criminal,-75.16800863,39.98191247
22,2,2010-04-22,21:00:00,2600 BLOCK STANLEY ST,100,1,Homicide - Criminal,-75.1816266,39.99583339
22,1,2010-04-27,02:29:00,2100 BLOCK N 20TH ST,100,1,Homicide - Criminal,-75.16588185,39.98724102
22,4,2010-05-02,00:45:00,2700 BLOCK JEFFERSON ST,100,1,Homicide - Criminal,-75.18072392,39.97876796
22,2,2010-06-01,03:56:00,3000 BLOCK W DAKOTA ST,100,1,Homicide - Criminal,-75.18208885,39.99164273
22,1,2010-06-02,22:07:00,1600 BLOCK W YORK ST,100,1,Homicide - Criminal,-75.15945557,39.98991844
22,2,2010-06-19,03:05:00,2400 BLOCK W HUNTINGDON ST,100,1,Homicide - Criminal ,-75.17266713,39.99461589
22,1,2010-07-07,08:45:00,N BROAD ST  / W SUSQUEHANNA AV,100,1,Homicide - Gross Negligence,-75.15627807,39.98629272
22,1,2010-07-14,19:13:00,2200 BLOCK N 18TH ST,100,1,Homicide - Criminal,-75.16237529,39.9879792
22,4,2010-07-21,23:30:00,N 27TH ST  / W EYRE ST,100,1,Homicide - Criminal,-75.17864115,39.98248241
22,1,2010-07-30,12:46:00,1200 BLOCK W HAROLD ST,100,1,Homicide - Justifiable ,-75.15187119,39.9923428
22,2,2010-08-04,11:12:00,2700 BLOCK W BERKS ST,100,1,Homicide - Criminal,-75.17821961,39.98438256
22,1,2010-08-20,03:02:00,1700 BLOCK W HUNTINGDON ST,100,1,Homicide - Gross Negligence,-75.15974688,39.99293299
22,2,2010-08-27,01:18:00,2200 BLOCK W LEHIGH AVE,100,1,Homicide - Criminal,-75.1676732,39.99560137
22,2,2010-09-24,07:14:00,N 32ND ST  / W YORK ST,100,1,Homicide - Criminal,-75.18437844,39.99309477
22,3,2010-09-24,23:15:00,1400 BLOCK N BROAD ST,100,1,Homicide - Criminal,-75.15866294,39.97484832
22,2,2010-09-30,17:39:00,2600 BLOCK N 22ND ST,100,1,Homicide - Gross Negligence,-75.16797825,39.99405784
22,1,2010-10-15,19:39:00,1900 BLOCK N WARNOCK ST,100,1,Homicide - Criminal,-75.15129034,39.98123575
22,1,2010-11-02,21:06:00,2000 BLOCK N 11TH ST,100,1,Homicide - Criminal,-75.15141395,39.98306187
22,4,2010-11-18,09:31:00,N 23RD ST  / NICHOLAS ST,100,1,Homicide - Criminal ,-75.17262573,39.98006007
22,1,2010-11-18,21:37:00,2300 BLOCK N BEECHWOOD ST,100,1,Homicide - Criminal,-75.16814911,39.9905171
22,4,2010-12-08,14:35:00,3000 BLOCK REDNER ST,100,1,Homicide - Criminal,-75.18399159,39.98013172
22,4,2010-12-08,19:20:00,2900 BLOCK JEFFERSON ST,100,1,Homicide - Criminal,-75.1825552,39.97892659
22,4,2010-12-08,20:43:00,3000 BLOCK REDNER ST,100,1,Homicide - Criminal,-75.18399159,39.98013172
22,4,2010-12-26,19:55:00,1500 BLOCK JUDSON WAY,100,1,Homicide - Criminal,-75.17343714,39.9779205
22,2,2010-12-30,20:31:00,2500 BLOCK W SERGEANT ST,100,1,Homicide - Criminal,-75.17439606,39.99417531
24,3,2010-01-12,19:05:00,2800 BLOCK E PACIFIC ST,100,1,Homicide - Criminal,-75.09092005,39.98836973
24,2,2010-01-12,23:53:00,2900 BLOCK FRANKFORD AVE,100,1,Homicide - Criminal,-75.11757542,39.98985639
24,2,2010-01-19,23:16:00,2000 BLOCK E ORLEANS ST,100,1,Homicide - Criminal ,-75.11554463,39.98955222
24,1,2010-02-04,00:22:00,3200 BLOCK POTTER ST,100,1,Homicide - Criminal,-75.1130966,39.99729867
24,3,2010-02-14,03:54:00,3100 BLOCK BELGRADE ST,100,1,Homicide - Criminal,-75.10455524,39.98623564
24,2,2010-03-02,10:25:00,2000 BLOCK E COMMISSIONER ST,100,1,Homicide - Criminal,-75.11415391,39.99208521
24,2,2010-03-12,21:06:00,2900 BLOCK RUTLEDGE ST,100,1,Homicide - Criminal,-75.12452147,39.99327688
24,2,2010-03-26,02:43:00,3000 BLOCK B ST,100,1,Homicide - Criminal,-75.12585358,39.9956977
24,2,2010-04-01,08:32:00,AMBER/ E LEHIGH AVE,100,1,Homicide - Gross Negligence,-75.12151251,39.98617496
24,2,2010-04-08,00:17:00,2900 BLOCK KIP ST,100,1,Homicide - Criminal,-75.1268448,39.994172
24,3,2010-04-16,11:26:00,2600 BLOCK E ELKHART ST,100,1,Homicide - Criminal,-75.10773253,39.98344301
24,1,2010-05-03,14:21:00,3300 BLOCK MALTA ST,100,1,Homicide - Criminal,-75.11139214,39.99879316
24,2,2010-05-30,23:14:00,2100 BLOCK E CLEARFIELD,100,1,Homicide - Criminal,-75.11176105,39.99067439
24,3,2010-07-02,05:06:00,2600 BLOCK E TORONTO ST,100,1,Homicide - Criminal,-75.10766773,39.98169674
24,2,2010-07-07,01:05:00,2700 BLOCK KENSINGTON AVE,100,1,Homicide - Criminal ,-75.12356239,39.99086097
24,2,2010-07-10,00:43:00,3000 BLOCK CORAL ST,100,1,Homicide - Criminal,-75.11273131,39.9911102
24,3,2010-07-25,10:51:00,3400 BLOCK WEIKEL ST,100,1,Homicide - Criminal ,-75.10136018,39.99339717
24,1,2010-08-03,03:53:00,1900 BLOCK E TIOGA ST,100,1,Homicide - Criminal,-75.10520664,39.99882701
24,2,2010-08-08,01:47:00,2700 BLOCK KENSINGTON AVE,100,1,Homicide - Gross Negligence,-75.12549172,39.98988941
24,2,2010-09-25,19:42:00,600 BLOCK E LIPPINCOTT ST,100,1,Homicide - Criminal,-75.11911971,39.99641764
24,1,2010-10-23,22:30:00,1300 BLOCK E SEDGLEY AVE,100,1,Homicide - Criminal,-75.10290625,40.00306454
24,2,2010-11-03,15:17:00,2800 BLOCK RUTH ST,100,1,Homicide - Criminal ,-75.12205725,39.99090696
24,1,2010-11-25,02:28:00,4400 BLOCK I ST,100,1,Homicide - Criminal,-75.10746166,40.01470633
24,1,2010-12-03,21:26:00,3800 BLOCK GLENDALE ST,100,1,Homicide - Criminal ,-75.10187031,40.00573912
24,2,2010-12-14,01:47:00,2900 BLOCK KENSINGTON AVE,100,1,Homicide - Gross Negligence,-75.12032561,39.992726
24,2,2010-12-15,16:53:00,100 BLOCK E TUSCULUM ST,100,1,Homicide - Criminal ,-75.12914278,39.99444072
25,3,2010-01-07,16:18:00,700 BLOCK E WESTMORELAND ST,100,1,Homicide - Criminal ,-75.11597787,39.99842726
25,3,2010-01-22,15:45:00,2900 BLOCK N HOWARD ST,100,1,Homicide - Criminal,-75.13123425,39.99413043
25,2,2010-02-13,05:11:00,C ST  / E ROOSEVELT BLVD,100,1,Homicide - Gross Negligence,-75.11726548,40.02682777
25,1,2010-02-21,00:31:00,3000 BLOCK GERMANTOWN AVE,100,1,Homicide - Criminal,-75.14672293,39.99768997
25,3,2010-03-04,16:47:00,700 BLOCK E ONTARIO ST,100,1,Homicide - Criminal ,-75.11553038,39.99998526
25,2,2010-03-11,20:40:00,4600 BLOCK HURLEY ST,100,1,Homicide - Criminal,-75.11720691,40.01906819
25,1,2010-03-11,23:14:00,3900 BLOCK N BROAD ST,100,1,Homicide - Gross Negligence,-75.15051624,40.01239638
25,3,2010-04-06,00:23:00,600 BLOCK E THAYER ST,100,1,Homicide - Criminal,-75.11694753,39.99967994
25,1,2010-04-07,22:42:00,N BROAD ST  / W GLENWOOD AV,100,1,Homicide - Gross Negligence,-75.15398722,39.99679117
25,1,2010-05-01,23:00:00,N 3RD ST  / W ERIE AV,100,1,Homicide - Gross Negligence,-75.13399311,40.00704004
25,2,2010-05-14,22:25:00,700 BLOCK W LYCOMING ST,100,1,Homicide - Criminal,-75.14004569,40.01409575
25,1,2010-05-16,02:33:00,3300 BLOCK N 13TH ST,100,1,Homicide - Criminal,-75.15039075,40.00307646
25,3,2010-05-29,21:37:00,400 BLOCK W INDIANA AVE,100,1,Homicide - Criminal,-75.13737447,39.99639088
25,3,2010-06-25,21:33:00,300 BLOCK E THAYER ST,100,1,Homicide - Criminal ,-75.12478686,40.00078313
25,2,2010-06-26,00:24:00,4600 BLOCK BOUDINOT ST,100,1,Homicide - Criminal,-75.11753855,40.02056096
25,2,2010-06-27,21:00:00,4300 BLOCK N FRANKLIN ST,100,1,Homicide - Criminal,-75.13915646,40.01724824
25,1,2010-07-02,03:56:00,700 BLOCK W SEDGLEY AVE,100,1,Homicide - Criminal,-75.14140579,40.00317622
25,3,2010-08-10,23:12:00,3000 BLOCK N 7TH ST,100,1,Homicide - Criminal,-75.14287086,39.99717155
25,2,2010-08-15,05:12:00,4600 BLOCK RISING SUN AVE,100,1,Homicide - Criminal ,-75.12619788,40.02093811
25,1,2010-08-26,22:14:00,3100 BLOCK N PARK AVE,100,1,Homicide - Criminal,-75.15202014,39.99985134
25,1,2010-09-03,18:30:00,3600 BLOCK OLD YORK RD,100,1,Homicide - Criminal ,-75.14766283,40.00821554
25,3,2010-09-08,22:09:00,2900 BLOCK MASCHER ST,100,1,Homicide - Criminal,-75.13203867,39.99543408
25,2,2010-09-11,20:27:00,200 BLOCK E RUSCOMB ST,100,1,Homicide - Criminal,-75.12156556,40.02514079
25,3,2010-09-22,00:39:00,3400 BLOCK KIP ST,100,1,Homicide - Criminal,-75.1254395,40.00127109
25,3,2010-09-24,10:49:00,3000 BLOCK N LAWRENCE ST,100,1,Homicide - Criminal,-75.13831443,39.99659008
25,2,2010-10-02,14:06:00,700 BLOCK MAPLE LN,100,1,Homicide - Criminal,-75.10806934,40.02044264
25,2,2010-10-03,21:43:00,400 BLOCK E WYOMING AVE,100,1,Homicide - Criminal,-75.1163308,40.02061901
25,1,2010-10-04,09:43:00,1200 BLOCK W VENANGO ST,100,1,Homicide - Criminal,-75.14877494,40.00726328
25,1,2010-10-26,00:50:00,1200 BLOCK W HILTON ST,100,1,Homicide - Criminal ,-75.14963365,40.00187969
25,1,2010-11-06,02:07:00,3300 BLOCK N 5TH ST,100,1,Homicide - Criminal,-75.13811378,40.00139883
25,2,2010-11-21,21:02:00,N FRONT ST  / W ROOSEVELT BLVD,100,1,Homicide - Gross Negligence,-75.1235478,40.0253195
25,1,2010-12-10,15:51:00,2700 BLOCK N BROAD ST,100,1,Homicide - Gross Negligence,-75.15420746,39.99548489
25,3,2010-12-21,02:06:00,3400 BLOCK A ST,100,1,Homicide - Criminal,-75.12662071,40.00192005
26,1,2010-02-14,02:01:00,2400 BLOCK GERMANTOWN AVE,100,1,Homicide - Criminal,-75.14757417,39.98982677
26,2,2010-03-04,02:26:00,N 2ND ST  / W NORRIS ST,100,1,Homicide - Criminal,-75.13717463,39.98066012
26,1,2010-04-07,10:59:00,100 BLOCK DIAMOND ST,100,1,Homicide - Criminal ,-75.1360086,39.98200437
26,1,2010-05-30,01:56:00,W LEHIGH AV  / MASCHER ST,100,1,Homicide - Gross Negligence,-75.13289543,39.99115316
26,3,2010-06-02,07:49:00,2600 BLOCK COLLINS ST,100,1,Homicide - Criminal ,-75.12359794,39.98463378
26,2,2010-06-02,09:54:00,1200 BLOCK N 4TH ST,100,1,Homicide - Criminal ,-75.14303534,39.96999444
26,1,2010-06-09,12:11:00,N HOWARD ST  / W HUNTINGDON ST,100,1,Homicide - Criminal,-75.13229488,39.98943829
26,1,2010-06-24,01:27:00,2200 BLOCK N HOWARD ST,100,1,Homicide - Criminal,-75.13363921,39.98338972
26,1,2010-06-24,02:14:00,2200 BLOCK N HOWARD ST,100,1,Homicide - Criminal,-75.13363921,39.98338972
26,1,2010-07-02,12:33:00,700 BLOCK W SUSQUEHANNA AVE,100,1,Homicide - Criminal ,-75.1454759,39.98486596
26,1,2010-07-17,23:26:00,2300 BLOCK MUTTER ST,100,1,Homicide - Criminal,-75.13459269,39.98564207
26,1,2010-08-06,09:04:00,N HOWARD ST  / W LEHIGH AV,100,1,Homicide - Gross Negligence,-75.13196212,39.99103927
26,1,2010-08-08,01:41:00,200 BLOCK W LEHIGH AVE,100,1,Homicide - Criminal,-75.13517798,39.99141135
26,2,2010-08-16,17:32:00,1600 BLOCK HOPE ST,100,1,Homicide - Criminal,-75.1351231,39.97434478
26,1,2010-09-01,21:37:00,2400 BLOCK GERMANTOWN AVE,100,1,Homicide - Criminal,-75.14757417,39.98982677
